MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall
15.5,10.79,93.9,80.6,57.32,14.59
16.17,10.88,91.5,75.6,45.65,18.57
16.57,10.69,91.5,79.6,53,16.35
17.59,11.83,93,75,46.12,14.88
16.04,10.25,91.2,75.9,51.11,17.18
19.73,12.82,92,68.47,37.68,23.31
16.57,13.06,92,82.1,64.33,8.17
21.2,15.45,92.7,76.4,48.93,21.73
18.65,14.34,92,77.4,57.04,14.77
15.04,12.54,93.2,89,78.3,7.04
18.66,14.32,92.6,83.1,67.43,16.2
22.27,16,93.3,75.6,47.65,21.35
23.62,16.57,91.4,69.62,32.35,24.77
23.83,16.76,93.5,63.14,29.72,26.56
24.77,17.43,87.4,53.9,26.35,27.68
23.29,17.82,81.4,55.28,31.47,21.89
24.16,17.47,91.4,70.7,42.66,20.77
23.42,17.64,86.8,64.24,38.96,18.54
20.68,14.95,87.9,75.7,46.45,10.98
21.75,17.15,90.8,68.55,42.95,16.16
27.98,19.89,90.8,58.54,26.55,26.99
27.32,19.43,91,66.14,29.44,23.15
18.33,16.55,92.1,81.7,68.17,6.6
21.61,15.73,93.2,75.7,40.51,25.39
21.94,15.18,92.7,71.3,37.68,26.61
23.16,16.81,92.2,63.33,30.47,25.3
23.22,15.68,93,65.74,36.6,28.76
20.14,14.26,91.7,68.55,32.7,15.01
19.8,13.85,86.2,58.02,26.5,24.61
14.57,12.58,92.5,88.5,72.3,2888
18.06,14,91.9,80.3,57.87,15.18
19.93,14.3,92.8,83.3,61.7,17.87
21.54,14.67,92.4,77.8,45.9,21.23
23.15,15.48,93.7,64.93,30.67,28.62
26.64,17.74,93.5,65.45,29.85,29.27
29.53,20.2,93,60.29,19.61,30.77
31.27,21.07,91.9,58.35,19.94,30.9
29.66,21.13,91.2,58.82,22.97,31.08
27.05,19.35,91.9,63,24.53,30.09
28.72,19.63,92.3,64.05,28.9,28.13
24.3,18.67,84.5,63.96,39.83,23.17
22.42,16.97,77.9,47.52,24.74,27.77
26.44,18.86,68.22,43.42,19.95,30.21
28.13,19.62,83,48.64,22.91,28.38
31.07,23.11,61.91,43.73,21.15,31.15
33.89,23.02,87.7,52.15,19.87,29.83
33.02,24.2,75.1,43.35,16.23,26.95
23.17,19.7,82,67.31,50.77,12.13
22.62,18.64,90.8,68.04,49.21,16.75
19,15.39,92.7,85,63.32,9.68
26.51,17.05,92.7,77.9,35.79,23.17
23.16,18.16,88.4,68.28,35.18,26.46
22.08,16.14,91.8,73.6,44.96,20.88
21.68,15.65,90.7,77,42.8,21.84
24.03,18.65,90.1,68.08,39.83,24.43
24.3,17.95,88,53.09,25.61,31.64
28.46,19.46,92.5,57.27,27.9,31.51
29.53,21.13,89.7,53.76,25.4,31.66
27.59,20.22,91.5,51.3,23.58,28.61
28.46,19.95,86,51.3,19.4,27.86
30.34,23.1,61.99,41.66,24.46,29.82
31.14,23.67,72.2,42.97,21.29,29.92
32.48,23.09,80.6,43.6,16.37,29.74
33.48,23.96,75.2,40.78,16.1,30.29
33.15,24.12,79.3,44.72,20.88,29.67
33.75,24.72,81.2,49.83,18.66,29.48
29.8,22.69,82.7,55.74,27.29,15.73
28.6,22.32,82.8,57.69,31.74,19.23
28.18,21.46,85.4,56.84,28.16,28.04
30.47,21.96,85.7,54.52,21.29,30.32
30.94,22.41,86.5,52.92,15.56,30.61
28.45,21.6,82.1,57.84,28.7,29.65
23.63,19.85,80,67.65,49.41,13.85
23.3,19.84,90.7,81,61.95,10.01
25.78,21,90.3,72.2,50.75,15.09
25.7,21.15,87.3,70.2,50.94,19.79
30.34,23.07,88,58.95,29.98,30.64
27.92,21.7,80.8,55.53,26.82,27.96
28.18,21.63,85.5,56.72,30.12,28.12
29.33,21.89,84,43.36,19,31.02
32.82,22.83,75.6,41.21,17.45,30.44
34.83,25.41,72.5,40.43,17.92,26.96
34.22,26.38,78.5,45.57,21.55,29.96
32.75,24.41,80.2,50.23,24.45,30.76
29.73,22.32,84.9,47.84,23.58,31.29
31.74,23.08,83.6,48.17,18.86,30.85
34.22,25.59,77.1,43.19,18.59,30.64
35.97,26.46,83.6,45.68,18.25,28.82
38.25,28.1,66.31,35.7,14.21,29.89
33.41,26.21,59.21,35.44,19.06,30.15
34.29,25.99,66.17,38.12,20,30.46
37.44,27.47,77.8,42.83,16.43,29.28
37.64,30.27,63.31,35.07,15.62,29.87
37.44,28.91,61.51,37.59,21.14,29.33
37.51,28.15,80.7,43.26,17.1,27.16
37.51,28.74,55.56,34.5,17.04,28.34
38.92,29.39,74.4,39.75,13.33,28.73
39.19,29.32,70.3,30.58,6666,29.97
35.76,28.11,79,34.41,20.81,28.19
37.58,28.46,81.7,42,12.46,32
37.58,29.17,69.59,36.26,15.22,31.5
38.72,29.1,69.12,34.36,13.47,30.03
39.05,29.54,65.95,35.52,12.52,30.81
36.9,28.14,70.5,44.9,16.36,30.49
33.68,25.86,85,47.98,20.27,29.19
34.76,26.36,71.9,41.99,16.43,29.04
35.23,26.64,76.2,36.65,10.37,30.78
33.55,25.24,71.7,34.92,11.99,30.66
31.94,23.99,69.88,36.81,16.84,28.33
31.54,23.77,77.2,39.43,12.19,29.62
33.82,24.42,72.9,38.07,12.26,29.22
32.87,24.89,67.25,44.27,25.94,28.69
35.89,26.4,83,42.57,10.17,29.14
38.04,28.51,59.48,33.3,11.78,29.99
40.12,29.54,63.19,34.04,12.19,29.73
41.13,29.05,76.2,35.07,7.74,28.76
42.94,30.54,55.71,25.7,8.21,29.09
42.6,31.46,54.69,26.6,9.36,28.12
41.79,31.14,62.04,30.36,9.96,27.96
40.79,29.75,68.51,33.22,11.58,26.42
40.05,29.54,62.8,28.27,10.5,30.35
38.57,28.64,63.2,31.39,13.74,29.77
41.4,29.53,66.36,37.31,12.32,27.9
42.06,31.6,69.52,37.78,13.33,26.93
35.1,28.88,70.1,43.78,28.96,19.35
31.4,24.23,75.2,55.94,26.54,20.46
32.54,24.55,78.2,54.55,26.06,26.55
34.95,25.61,79,46.41,16.36,28.82
37.43,27.54,71.2,39.09,13.53,28.05
30.53,25.34,69.32,48.7,28.77,16.64
34.88,26.41,79.1,41.6,18.59,26.77
32.74,24.75,71.8,43.79,16.23,26.86
33.21,23.85,72.8,45.52,20.34,28.38
33.75,24.41,84.5,49.52,17.71,27.33
34.81,25.97,77,44.98,19.19,28
33.87,25.99,72.6,44.18,22.96,28
35.96,26.48,70.5,45.08,22.02,25.93
36.96,28.65,73.6,44.26,21.82,25.92
38.44,28.83,77.7,34.77,6666,27.34
36.23,27.31,46.61,27.76,12.39,26.58
32.94,26.02,76.7,37.11,17.72,25.89
32.08,25.29,42.62,25.06,11.65,27.57
31.8,23.89,59.95,32.08,13.07,27.72
31.93,25.1,73.7,43.23,17.65,20.8
34.88,27.47,62.02,44.5,27.34,23.06
37.7,28.87,74,47.17,20.67,24.23
41.25,30.07,78,44.33,13.73,23.75
36.84,28.8,75.3,45.45,21.89,22.88
33.14,25.5,77.8,44.21,18.79,26.41
33.14,25.04,75.6,46.01,24.38,25.94
34.48,25.59,81.4,48.07,16.1,24.52
34.21,26.95,76.1,49.06,24.52,22.44
34.81,26.61,72.6,43.01,21.89,25.16
35.29,26.49,74.1,44.62,19.73,25.11
36.43,26.79,79.6,47.32,16.9,23.37
37.9,27.76,64.66,38.67,15.62,23.29
35.82,26.96,77.5,48.87,23.77,22.7
34.28,26.08,74.3,42.15,15.69,21.96
33.21,25.2,71.5,47.47,16.84,21.25
28.65,23.07,76.7,56.98,33.28,14.47
32.73,24.29,80,53.05,23.17,22.1
29.79,24.06,76.4,55.72,29.64,15.61
26.17,20.97,88.2,74.4,47.84,10.91
30.06,22.58,88.9,66.46,33.55,19.12
28.79,21.97,91.4,66.12,30.45,18.05
30.92,23.92,77,54.19,30.38,21.59
32.4,25.13,82.2,54.81,29.1,21.68
29.86,24.41,77.2,56.24,28.56,19.02
29.79,22.89,89.1,60.22,29.17,19.4
29.65,23.4,87,57.51,32.2,19.19
32.2,24.86,80.1,54.26,33.68,19.74
22.64,19.27,91.1,78.1,61.88,8.49
26.17,21.71,90.8,76.3,56.67,16.43
30.45,22.91,92,71.1,34.96,20.49
31.6,23.57,90.8,64.87,28.63,21.75
32.47,23.6,91.9,58.06,22.9,22.13
30.87,21.83,88.5,54.22,21.96,20.15
28.86,20.57,84.7,59.31,28.97,19.14
28.18,20.82,83.3,58.66,32.55,16.19
23.7,19.92,89.4,69.91,46.11,10.3
27.65,20.63,84.7,65.82,37.87,16.75
29.59,21.76,90.5,66.27,34.15,18.5
25.7,19.38,91.7,81.4,47.64,9.84
22.69,18.51,91.8,80.7,60.47,13.07
22.95,17.73,92.2,81,54.45,12.34
26.23,18.57,93.2,73.8,38.95,19.31
27.78,19.51,92.8,68.4,30.86,19.39
29.06,19.75,91.9,66.81,27.76,16.09
29.86,21.38,89.9,61.01,29.78,18.64
30.39,22.1,81.5,50.24,23.98,19.89
30.2,20.98,76.3,45.11,17.72,20.28
24.76,19.58,60.51,39.67,21.3,19.2
23.96,17.65,75.9,51,32.82,18.13
26.57,18.8,78.3,54.78,29.58,19.06
24.97,18.87,76.4,61.55,41.11,11.64
25.83,19.37,85.1,62.25,38.21,13.93
25.09,19.07,89.4,69.02,37.94,18.15
26.44,18.42,90.1,65.22,30.46,18.2
26.51,18.4,91.6,59.63,27.7,18.15
26.04,19.26,84.5,58.4,33.97,15.2
26.57,17.77,89.4,65.06,31.19,17.81
27.37,17.5,90.5,60.34,25.94,17.95
25.97,16.98,91.2,66.16,31.06,15.24
23.5,17.01,88.5,67.7,39.7,11.77
16.19,14.96,91.4,84.9,76.2,2405
20.73,14.58,93.3,79,50.15,13.09
21.74,14.03,93,74.5,36.93,15.66
23.08,15.46,86.4,66.79,30.33,16.31
22.88,15.63,89.4,64.66,33.16,16.73
25.43,15.5,90.7,60.61,24.19,15.19
21.88,14.38,89.9,55.53,26.36,15.34
19.67,13.14,68.51,46.43,22.72,15.9
21.34,11.86,73.4,52.37,21.5,15.82
24.36,13.06,82.3,57,24.6,15.22
21.53,13.02,85.8,63.57,32.56,15.11
22.61,13.43,86.1,58.15,25.27,15.61
25.57,12.87,82.6,57.42,21.77,15.66
25.57,14.16,80.4,51.19,19.95,15.3
24.35,13.92,86.1,55.34,29.51,15
23.62,13,89.5,65.07,29.72,14.3
22.29,12.1,85.5,61.99,27.71,10.14
21.94,12.93,81.9,57.16,31.21,13.71
21.81,11.96,84.5,62.83,28.65,14.51
19.74,10.66,83.5,57.25,23.87,9.54
21.14,10,82.4,56.5,22.38,12.69
21.21,10.05,83.5,55.49,26.76,13.99
18.32,11.15,66.28,48.98,29.06,14.42
16.45,8.57,69.41,41.19,13.35,13.49
15.18,6489,53.45,34.63,12.07,11.07
19.39,7.98,68.87,36.16,9.5,14.39
17.65,11.03,74.9,45.46,33.34,8.2
17.33,15.4,91.4,81,57.06,645
17.92,13.93,92.1,81.1,47.54,9.17
15.11,10.76,92,88.4,75.1,4.656
14.36,9.39,93.4,81.5,55.84,11.67
15.11,10.19,83.9,65.81,39.93,8.11
17.38,10.8,86.8,62.18,30.61,12.75
16.44,8.72,91.6,69.23,39.11,12.76
16.17,8.55,92.8,76.7,44.03,10.37
15.77,8.04,92.7,79.6,48.95,9.77
14.97,8.14,93.2,83.8,61.04,9.47
16.44,8.74,92.9,80.3,45.25,10.3
15.23,8.52,93.5,80.6,56.45,9.83
18.39,10.03,93.3,80.2,44.9,10.4
14.63,7.59,93.9,84.5,57.46,8.96
19.41,10.13,92.8,77.4,44.77,11.2
19.13,9.38,92.5,79,46.05,11.08
18.8,9.22,93.9,79.8,45.38,10.53
17.45,9.23,93.7,82.3,55.23,10.62
12.95,7.51,93.7,89.2,73.6,5699
13.42,9.68,93.1,87.4,76.2,3535
13.29,7.4,93.9,87,62.12,7.49
15.57,8.38,83.8,60.57,33.99,11.79
15.17,6.742,86.2,62.62,32.44,11.81
14.83,6254,89.6,68.73,38.31,11.7
15.24,6776,84.6,70.2,44.58,11.21
14.97,4977,93.3,75.1,36.62,11.35
13.42,5356,92.5,72.5,41.21,9.83
12.75,7.64,91.3,71.4,49.58,8.5
12.96,9.65,91.1,77.2,60.99,4323
15.38,11.54,67,58.8,44.05,4402
14.5,11.25,90.8,83.2,65.3,3813
15.58,11.3,91.6,82.5,61.65,4022
16.3,9.2,93,81,55.36,10.31
14.1,8.26,93.2,83.2,62.39,9.26
14.51,10.18,92.3,81.5,58.48,4744
15.63,8.41,92.4,78.4,49.03,10.7
14.49,6908,93.4,79.3,50.11,10.79
15.92,5.703,93.8,81.6,47.08,10.56
14.16,5.628,94.4,81.5,47.55,10.3
15.1,5815,94,80,42.02,10.31
10.61,6.036,93.1,79.7,62.55,3579
13.57,9.42,92.8,89.2,79.3,2005
13.1,10.12,92.5,84.4,66.45,4587
13.1,7.84,92.7,83.5,50.46,6544
12.22,8.36,93,83.2,66.05,5916
14.17,11.83,92.8,84.7,71.3,4825
13.23,11.31,91.5,79.6,68.68,2782
11.28,8.49,92.7,88.6,79.6,4257
14.84,10.34,93.6,87.4,69.01,7.13
13.43,9.73,93.3,89.7,77.4,4802
13.97,10.12,94.1,85.8,55.27,3034
13.02,6.342,93.5,77.3,48.16,11.86
11.34,6561,92,80.4,60.94,9.54
15.83,11.29,93,79.6,52.67,10.48
13.36,8.35,93.8,84.9,67.39,9.84
17.19,12.39,92,76.1,42.55,8.56
15.37,8.81,93.2,82.2,58.2,11.79
18.33,12.02,91.4,77.4,52.33,12.01
20,11.6,92.2,78.2,46.46,12.58
19.87,11.29,92.8,79,44.63,12.43
20.34,10.62,93.6,81,48.2,12.27
20.27,10.97,93.7,77.8,42.2,12.53
20.8,11.57,92.7,68.21,31.55,12.69
18.19,9.45,91.5,75.8,39.11,12.53
16.31,8.93,93,77.3,46.94,10.71
15.63,8.99,91.4,73.1,37.63,12.77
16.3,8.11,91.4,73.1,39.51,13.07
16.58,7.49,92.8,76.7,41.2,13.14
16.71,7.85,93.2,77.5,45.38,12.19
18.06,8.08,93.4,77.6,38.03,11.82
17.92,8.32,92.8,73.3,35.47,12.58
13.09,7.42,93.6,82.8,67.19,6.37
15.36,7.63,94.1,79.7,47,12.88
14.91,9.25,92,78.2,57.81,7.8
16.31,12.46,93.3,81,54.43,11.21
17.65,10.13,93.1,76.4,44.92,14.58
19.8,10.87,92.9,70.6,36.07,12.8
20.2,9.93,93.2,71.6,30.14,14.31
20.14,10.17,92,67.38,28.78,15
19.94,9.44,92.5,66.28,26.29,15.85
20.27,8.7,92.9,65.66,22.72,16.4
16.85,9.26,91,65.54,38.78,14.36
17.32,10.94,74.7,57.51,32.03,15.26
17.32,10.73,80.6,57.66,31.42,15.29
18.19,12.75,80.6,57.29,38.78,10.39
19.53,13,86.7,64.08,42.2,15.71
18.8,11.63,90.4,68.99,42.21,12.8
14.91,11.75,74.9,62.29,45.06,5222
19.01,14.28,90.9,65.92,51.53,9.23
17.79,13.37,92.4,85.7,63.86,8.86
18.45,14.15,92.5,82.6,60.68,12.78
19.99,14.38,90.3,76.6,51.17,15.68
18.19,13.45,92.4,75,43.09,11.86
17.46,13.29,92,75.2,51.8,5857
18.66,14,92.6,81.5,59.33,12.7
20.88,14.19,92.7,80.1,55.28,16.07
22.42,13.89,93.1,77.5,42.4,17.05
22.07,14.36,93.5,74.3,41.25,17.51
18.2,13.65,93.5,86.4,60.21,8.2
19.74,13.69,93.5,83.1,59,11.96
22.22,14.01,93,75.8,39.64,18.86
23.35,14.04,93.1,74.7,35.72,19.49
22.95,14.42,93,73.8,41.79,19.43
20.15,14.42,86.1,47.91,17.41,17.17
13.89,8.87,77.4,41.65,22.73,21.8
15.17,7.38,83.9,48.44,26.51,21.69
18.73,8.32,92.1,65.67,33.58,21.3
19,9.76,91.4,66.76,30.88,20.84
17.92,11.08,92.1,67.51,46.37,18.97
14.51,9.96,89,73.5,57.48,9.83
20.81,15.01,91.6,74.1,50.56,20.49
24.36,15.58,92.6,69.41,40.37,21.12
26.44,16.53,90.9,64.99,36.59,18.93
24.84,16.78,88.5,59.84,29.79,17.79
19.07,12.5,91,69.39,41.67,19.1
17.72,12.3,86.9,65.78,35.33,18.83
17.86,11.5,91.8,77.8,43.29,14.12
17.86,13.26,90,72.6,44.03,18.35
19.6,11.94,92.6,71,43.82,22.1
18.19,11.18,92.2,69.22,38.37,19.32
15.04,8.59,87.5,57.4,23.81,19.97
18.13,8.56,90.5,65.75,31.83,24.94
20.48,11.18,93.7,66.37,29.06,24.79
18.53,12.28,92.3,63.66,38.57,19.23
20.28,12.91,88.4,68.54,44.23,18.15
22.9,14.71,91.6,62.49,32.97,22.17
25.03,16.98,81.8,56.67,28.64,22.04
21.82,14.47,91.6,64.84,33.1,21.27
20.27,13.25,79,47.6,25.29,26.27
23.76,15.24,80.1,47.67,26.09,25.49
25.37,15.34,88.5,49.75,15.97,26.6
29.33,16.53,78.9,42.62,12.13,27.16
28.79,17.32,79.1,42.98,14.55,27.41
26.37,16.6,85.5,52.76,24.33,25.85
23.89,16.89,83.4,61.77,33.5,24.72
19.2,15.52,85.2,73.9,57.32,12.15
17.2,14.01,92.6,88.3,82,2.731
18.73,15.86,92.3,84.9,74.3,5.547
19.95,14.94,89.6,80.1,54.96,13.94
13.57,9.84,89.3,79.4,57.14,7.13
18.72,10.81,92.7,74.4,41.67,22.83
19.13,12.41,92.4,69.85,38.5,25.39
21.14,14.12,93,68.58,35.39,23.42
23.22,15.05,89.8,57.86,27.3,21.86
23.57,14.7,88.4,65.58,37.48,15.11
18.59,15.05,92.4,71.6,47.67,17.37
17.86,13.66,91,76.8,52.27,21.94
17.2,12.5,91.2,83.2,64.41,7.1
17.06,11.62,91.4,79.8,53.75,19.26
19.4,13.49,91.9,74.8,38.23,22.63
20.94,14.05,92.8,72.9,39.43,27.52
25.3,16.75,93.1,69.22,31,28.25
28.19,19.46,92.4,65.64,27.76,27.16
30.27,20.2,92.4,57.51,24.93,20.92
29.19,19.42,90,60.14,26.21,20.98
27.98,19.36,89.8,61.01,31.06,20.77
25.24,18.26,86.5,57.73,28.58,18.01
23.29,16.55,84.4,50.49,25.14,22.34
21.81,15.3,80.5,54.81,32.09,21.07
25.09,15.92,91,56.66,26.15,23.62
28.13,18.32,87.6,57.17,26.41,23.86
28.18,19.46,84.6,58.45,33.96,21.46
27.05,19.4,89.1,61.86,34.1,19.05
29.86,20.74,91.3,63.16,29.03,22.46
30.46,21.73,90.6,56.61,23.24,25.66
28.72,21.7,70.6,48.48,25.2,23.54
21.48,17.04,91.9,79.8,63.53,9
21.21,16.17,92.8,70.9,33.1,25.91
18.4,13.64,91.4,78,53.88,15.14
20.07,14.82,92,79.8,56.43,15.79
23.68,17.37,92,73.9,44.47,22.58
22.95,17.05,90.7,75.3,47.85,18.57
22.55,17.07,92.1,69.65,36.6,22.32
22.41,16.7,91,68.57,34.37,21.57
23.62,16.93,89,74.9,43.81,20.37
24.5,18.28,89.5,65.68,30.06,27.01
23.96,16.56,89.8,63.68,35.46,24.2
23.03,16.56,89.1,65.41,37.55,21.57
23.96,17.12,91.6,68.74,34.98,29.64
26.11,19.98,85.9,64.56,35.38,24.45
27.18,20.03,90.5,58.09,29.78,30.48
26.24,18.7,90.5,71.7,43.53,19.72
23.36,17.24,92.3,66.74,33.23,30.01
20.95,14.85,89.1,72.6,42.41,18.69
23.76,16.05,92.2,63.62,24.53,29.9
21.61,16.2,89.4,69.57,39.65,21.65
20.55,16.34,91,65.49,42.27,18.54
21.55,16.87,91.1,75.1,52.92,11.07
20.47,16.36,91.3,81.2,61.28,12.71
24.31,17.59,91.4,66.26,30.81,22.36
26.31,18.7,91.7,60.72,28.98,28.12
26.51,18.84,90.9,58.38,27.56,30.54
28.52,20.03,89.2,56.59,28.63,28.47
30.87,22.01,88.8,52.61,21.02,30.1
30.66,23.03,85.9,47.25,21.22,32.27
30.07,22.29,76.4,45.3,22.37,32.51
31.88,22.55,80.6,44.61,17.99,32.7
32.15,21.51,80.5,47.39,18.93,29.26
25.43,19.77,79.9,52.26,29.04,30.08
27.31,20.98,73.7,51.53,27.49,27.04
31.01,22.18,83.3,49.94,23.78,28.18
31.07,23.63,65.56,43.3,22.9,32.82
34.02,24.23,77.1,43.77,15.43,32.54
36.23,25.86,82.2,38.56,10.44,32.46
35.9,25.49,79.8,34.87,9.9,32.8
29.13,23.34,76.4,51.64,28.03,28.98
30.73,22.78,89.1,52.44,24.99,30.54
34.42,24.98,81.9,42.53,13.47,30.56
35.9,25.95,72.5,42.03,18.45,29.79
36.63,27.39,67.31,39.82,16.97,29.24
37.64,27.98,70,34.4,13.13,30.04
38.1,27.86,63.07,34.2,15.49,29.22
33.88,26.4,74.7,45.45,24.58,26.72
35.03,25.41,85,51.65,15.09,28.03
40.19,28.8,70.9,32.68,7.88,30.04
39.72,29.32,54.1,30.84,12.93,29.53
40.86,29.86,70.9,38.56,12.19,27.81
39.45,30.1,69.26,34.35,11.98,28.87
39.52,29.98,63.72,34.79,11.45,28.21
38.71,29.48,73.6,36.8,10.1,27.82
37.78,28.16,74.9,34.59,9.56,29.3
36.57,26.89,63.28,32.45,12.73,27.72
32.54,25.39,53.21,26.76,11.38,29.69
36.3,25.83,63.54,29.73,11.92,28.23
36.77,27.87,60.56,35.78,18.45,28.29
31.74,25.69,70.8,41.91,19.94,27.67
33.35,24.35,75.4,36.09,13.87,29.55
36.84,25.99,61.13,29.23,11.25,27.46
36.97,27.94,61.38,34.29,15.49,28.79
37.64,28.16,69.73,36.33,11.65,28.41
36.3,27.33,73.4,38.08,16.5,28.42
31.54,25.77,68.51,38.08,8.15,26.11
34.21,24.8,58.43,29.11,9.43,29.57
30.26,23.64,59.93,43.66,25.87,16.43
32.01,24.75,78.8,51.52,23.98,23.2
33.62,25.44,73.2,51.39,26,24.75
34.34,26.38,80.7,50.15,22.96,28.26
38.71,28.81,73.2,42.47,16.9,25.17
40.25,30.13,63.85,38.52,12.86,23.73
34.35,27.46,75,50.19,25.79,23.71
38.44,28.64,77.4,42.94,12.86,25.81
38.44,28.64,71.8,39.54,16.63,25.55
39.78,30.13,74.2,40.2,13.67,24.19
35.82,28.55,70.9,39.33,13.8,25
34.88,26.6,77,45.02,23.03,24.06
35.82,28.5,68.98,41.77,21.82,23.81
37.43,28.42,76.6,39.12,13.8,24.5
36.03,28.34,68.04,37.27,19.26,24.27
36.43,27.22,73.5,33.77,13.13,24.43
36.63,26.75,58.41,27.29,8.55,25
37.7,27.95,57.61,29.71,10.44,24.3
36.16,28.43,57.9,33.74,15.02,23.13
38.51,28.48,67.05,34.45,13.87,23.64
39.91,30.56,75.2,41.93,15.21,23.17
40.71,31.16,68.51,35.05,13.19,22.34
39.72,30.69,69.21,37.09,12.99,25.4
36.57,29.23,76.9,42.97,17.98,27.16
37.03,29.08,62.24,30.62,11.45,28.11
36.29,27.29,68.94,30.94,10.3,27.49
36.96,26.88,57.81,29.36,10.17,28.47
37.16,28.21,61.85,34.11,12.99,27.91
36.29,27.82,65.68,39.31,14.95,27.86
35.42,27.67,73.4,44.38,24.58,26.01
36.82,28.26,54.82,30.72,13.6,26.46
35.76,27.09,61.45,23.6,9.09,25.25
34.75,26.31,40.46,21.85,9.36,27.12
32.08,24.36,53.64,33.25,20.7,20.89
34.14,26,72,41.81,14.21,26.06
36.22,26.97,63.33,35.36,17.51,25.4
36.29,26.89,58.4,31.97,12.05,23.97
37.36,26.37,63.07,29.4,8.89,25.65
36.75,27.57,57.61,31.65,12.12,23.57
37.29,29.54,43.48,26.99,13.2,24.19
34.34,26.79,56.98,32.97,18.25,24.63
34.61,25.77,58.6,34.82,18.52,24.55
37.22,27.5,63.07,33.43,13.87,24.82
37.63,28.29,66.96,34.96,14.88,24
37.09,28.38,66.28,42.84,17.71,23.89
36.09,27.84,74.5,46.67,20.74,22.94
34.95,26.71,75.8,50.79,19.06,22
29.72,24.7,77.2,53.2,26.07,21.1
31.59,24.13,80.6,53.45,27.07,20.09
34.54,25.06,77.2,42.21,14.27,23.58
33.06,24.45,72.4,41.31,17.85,21.91
30.19,22.12,81.2,51,24.86,21.15
31.39,22.63,79.3,53.51,21.28,21.82
28.25,22.69,76.9,57.23,32.75,16.46
22.15,20.52,90.1,81.6,68.57,4421
28.51,22.24,90.1,70.4,43.31,18.2
32.54,24.16,79.2,56.85,30.85,20.9
32.33,25.5,83.5,58.74,34.75,16.16
27.78,23.77,79.2,66.48,44.26,17.6
32.27,24.99,84.4,54.44,26.81,19.02
28.45,22.35,51.52,33.38,19.34,21.47
29.86,21.75,46.48,29.2,13.67,22.67
32.13,22.7,42.43,28.56,13,22.56
34.14,23.66,55.13,27.13,11.25,22.39
32.54,23.1,67.59,37.68,18.52,20.48
28.44,21.66,80.1,57.15,35.77,16.95
26.78,20.19,82.4,63.68,37.94,8.47
31.99,23.28,86.5,58.26,28.29,19.77
33.54,25.9,63.38,44.77,27.21,17.03
27.97,22.19,88.9,69.57,47.09,12.31
23.81,19.82,89.7,80.9,57.75,13.91
26.16,20.95,89.3,73.6,49.52,14.55
26.31,21.04,90.3,72.2,44.54,13.31
26.97,19.94,87.8,73.4,38.74,17.95
25.56,19.19,88.8,69.28,30.32,19.02
19,17.09,89.2,83.2,68.85,3662
21.41,18.44,88.3,73.9,57.9,7.25
26.1,20.02,89.5,66.94,33.29,17.21
26.36,19.37,90.5,66.29,27.69,18.71
25.77,18.67,90.1,69.39,38.81,15.95
27.44,19.74,90.9,63.33,30.32,18.8
25.15,18.02,90.6,54.41,23.18,19.27
25.09,17.79,83.4,48.04,29.32,19.03
25.83,17.73,86.3,62.61,28.44,19.53
27.43,18.22,85.7,58.44,26.41,19.29
23.09,16.99,89.5,67419,40.98,11.03
23.88,18.47,92.7,64.25,27.7,15.85
22.35,17.39,85.5,52.26,35.12,17.47
27.45,22.3,61.79,45.13,30.39,10.3
26.45,22.11,83,61.57,45.7,10.38
23.76,19.23,90.8,74.5,49.4,12.61
22.22,18.38,89.7,76.8,58.51,5.536
24.96,19.03,90.7,71.8,33.09,13.81
27.98,18.72,90.4,66.49,30.72,16.07
27.71,19.13,91,66.32,34.16,16.3
26.23,18.91,91.8,69.55,37.8,14.37
20.07,17.94,90.4,84,70.2,4782
23.21,17.79,92.6,80.4,50.88,9.28
28.04,21.03,85.9,64.93,31.53,12.77
25.9,19.8,90.7,71.2,39.48,13.75
18.19,16.71,88.4,83.6,77.4,2579
23.15,17.15,89.8,75.2,47.45,12.17
23.61,16.96,92.1,76.7,51.42,13.5
24.35,17.49,91.2,63.82,35.24,14.93
25.7,19.48,78.5,57.26,37.26,15.37
24.96,18.19,89,65.87,39.62,15.2
17.06,13.91,89.9,73.6,52.27,4779
16.78,10.25,85.9,63.19,32.97,16.02
15.5,10.08,91.9,75,48.9,9.96
14.84,13.34,89.4,84.3,78.1,2.99
14.43,11.71,91.6,83.2,69.2,6431
15.56,11.41,91.4,80.5,57.11,10.26
17.78,11.67,90.2,75.8,44.23,12.38
14.1,10.93,91,80.4,59.36,9.44
15.04,11.15,91.7,84.9,70.6,5843
15.03,8.64,93,88.1,65.22,6.673
17.58,10.57,92.4,84,55.55,10.49
19.72,13.05,92.5,76.8,44.96,12.99
20.87,11.52,92,78,38.89,13.21
21,11.92,92.2,77.5,35.46,12.96
16.78,11.04,91.9,82,57.32,6181
18.58,11.57,92.5,74.1,43.69,10.73
16.44,8.91,92.4,73.6,39.85,13.64
15.63,8.01,92.7,68.91,36.95,13.48
16.91,7.85,87.4,66.49,27.65,13.84
19.46,8.93,90.7,69,30.81,13.56
19.46,8.78,91.7,71.4,29.8,13.27
18.66,9.82,92.9,71.3,37.95,12.03
18.53,12.23,79.2,60.19,34.72,12.9
18.66,11.83,83.3,59.89,34.19,12.72
