MaxTemp,MinTemp,Humidity,Radiation,WindSpeed,Rainfall,ET_PM,Sugarcane_Growth
10.98,5565,90.1,73.2,50.77,5.128,1011.894914,
18.61,6644,95.8,71.6,29.34,10.33,322.8405166,
16.48,7,94.1,74.8,47.39,9.81,20.55288455,
14.93,8.98,88.4,69.19,47.59,8.56,19.00918947,
13.45,8.53,83.6,65.56,47.8,7.4,18.00962403,
12.32,9.37,85.3,70.9,61.83,3948,19.30609392,
10.37,9.12,89.1,78.2,67.07,2737,21.22433621,
15.33,10.9,91.4,75.8,55.33,8.76,20.7241928,
14.86,11.57,92.1,79.5,64.15,5244,21.61637142,
12.86,8.49,94.5,81.2,48.72,2522,22.29272491,
5.672,3.081,78.8,68.33,52.27,3127,18.71783712,
10.44,5.93,92.6,71,45.79,6591,19.52842556,
10.91,8.91,90.8,68.44,58.86,3162,18.67064216,
11.78,8.5,83.5,67.11,53.33,4936,18.37148865,
11.57,5485,94.1,80.9,54.13,9.45,639.7855204,
11.97,7.72,86.2,75.5,57.71,7.1,20.61154125,
13.25,8.45,90.4,80.2,63.02,6.736,21.82207005,
15.29,10.48,94.8,88.5,71.9,2667,23.94776786,
10.03,8.45,92.9,85.2,74.9,1806,23.01203226,
11.52,7.46,95,84.8,67.81,5374,23.00484516,
11.91,5289,97.1,88.7,60.18,7.08,345.1465761,
13.18,4275,96,80,44.43,10.47,266.1347352,
12.44,4173,94.9,80,43.82,10.25,317.6860262,
13.58,4363,94.2,76.9,40.26,10.33,353.056626,
12.39,7.53,91.8,70.9,49.83,5812,19.45145098,
14.8,10.21,94.9,83.4,61.01,4151,22.72110328,
15.67,12.44,94.5,80.8,68.8,3492,21.90631859,
15.87,11.62,85.4,75.7,61.46,4957,20.61795385,
15,10.83,94.6,79.7,55.14,8.39,21.79294801,
14.93,7.53,97.4,84.1,53.45,10.33,23.02033368,
16.01,8.8,93.7,74.1,51.3,10.37,20.31058245,
13.39,7.92,84.9,68.53,49.69,9.55,18.80308459,
13.18,6.672,85.6,72.3,48.2,10.8,19.85601981,
8.36,4.5,91.2,80.8,64.99,3.87,21.95826506,
13.11,5921,94.3,80.1,51.78,10.42,649.7606185,
14.33,5977,95.5,81.8,52.57,10.43,531.081519,
14.93,6.764,96.2,83.5,52.64,10.21,22.86774505,
13.99,7.11,95.7,84.8,61.12,9.57,23.10087782,
13.2,7.74,96.2,83.2,63.84,6643,22.62659061,
17.13,7.97,97,80,33.98,10.85,22.16874489,
14.8,6026,97.2,82.5,48.47,10.9,318.0613357,
15.6,6136,96.7,70.5,26.12,11.97,213.9750673,
14.73,5995,93.5,73.4,40.93,11.62,598.6046461,
13.92,5678,96.5,79,50.15,11.98,377.1054346,
13.52,5.213,96.3,79.8,49.14,10.8,21.90253188,
16,6143,93.5,76.2,38.63,11.94,583.4744449,
15.67,7.36,93.7,71.5,38.03,11.14,19.76257557,
12.31,10.6,95.2,88.1,66.87,3723,23.91405947,
17.01,10.61,96.2,83.6,52.78,7.85,22.8931428,
13.79,9.03,92.6,76.8,52.17,12.19,21.03916423,
14.93,6.452,96.3,81.2,50.62,12.81,22.26607272,
17.34,8.28,95.9,81.2,54.51,12.36,22.21182285,
18.21,8.02,97.5,79.3,45.76,13.34,21.81164371,
19.69,8.54,90.1,67.66,29.75,13.32,18.79984585,
19.56,9.47,85.7,61.6,30.02,11.7,17.11319852,
18.88,9.45,87.1,63.55,26.46,11.65,17.69495538,
16.53,10.33,89.9,73.5,45.71,13.27,20.21719645,
19.29,7.52,93.5,66.6,28.53,14.19,18.5196277,
21.04,8.33,88.2,61.71,23.76,13.4,17.21224398,
15.13,8.03,91.4,68.1,40.59,7.46,18.79241668,
17.13,11.37,91.5,74.5,48.05,13.71,20.462062,
16.68,9.69,96.2,80.2,55.59,10.87,21.92343618,
12.91,9.47,79.3,66.37,50.29,12.4,18.20374202,
12.84,8.28,92.2,78.1,64.02,9.46,21.23737877,
18.21,8.8,97,76.7,36.88,14.65,21.2152334,
20.23,8.99,92.4,67.59,27.66,15.23,18.80536725,
20.7,8.98,93.5,65.71,25.84,14.67,18.30351338,
20.7,9.38,93.7,70.4,27.52,15.27,19.58890635,
23.18,10.83,90.4,65.67,23.82,15.42,18.31604843,
22.24,10.72,90.4,63.66,25.84,15.68,17.73256264,
20.5,9.41,93.5,68.22,23.42,14.01,19.03205375,
14.59,8.89,89.1,67.47,46.87,8.24,18.54502421,
15.99,10.12,85.9,65.04,39.98,12.37,17.95508092,
9.09,8.09,91.9,82.4,65.86,1817,22.38097152,
15.52,10.22,91,78.1,52.63,14.39,21.38918906,
15.27,9.06,91.8,71.3,37.16,15.07,19.7182024,
15.26,7.5,95.7,70.7,40.79,16.7,19.50732557,
18.08,9.22,95.4,66.67,31.44,17.12,18.50476092,
19.15,9.36,95.2,63.99,25.1,17.04,17.83279729,
20.16,9.82,90.8,64.34,30.42,17.97,17.86974686,
22.11,10.26,94.2,61.41,16.02,18.27,17.21359248,
20.23,10.39,91.2,60.98,23.62,18.53,17.01011236,
22.23,10.39,93.7,60.94,13.46,19.06,17.10997452,
21.17,9.99,90,62.04,17.5,19.12,17.37372684,
17.4,10.68,91.7,73.8,49.33,14.7,20.25348657,
12.04,9.46,91.6,79.6,60.99,7.44,21.68621065,
14.58,9.42,90.2,66.22,32.44,18.46,18.36826765,
12.51,8.07,92.2,77.9,56.68,8.72,21.28027709,
11.58,8.17,90.3,78.4,62.49,6.87,21.33933667,
13.25,9.6,90.9,73.8,54.39,14.45,20.18925631,
12.37,8.31,91.3,69.56,43.84,10.96,19.15594315,
14.46,7.77,94.6,75.6,44.97,10.43,20.80437014,
16.46,8.64,96.4,72.1,35.67,17.11,19.95818744,
17.6,9.57,95.4,74.7,46.9,17,20.53172152,
19.76,10.8,95.7,74.4,36.54,17.36,20.58353078,
20.36,13.26,90.1,58.7,26.11,16.41,16.3481587,
24.11,16.69,61.19,40.51,22.2,17.02,11.31109257,
14.94,11.15,87.1,62.01,42.76,10.78,17.08857313,
13.58,9.93,92.3,78.8,57.49,9.89,21.51524643,
17.6,11.23,89.7,77.1,52.49,14.77,21.11725133,
11.99,9.32,94.2,84.6,66.86,6.696,22.96418605,
13.65,9.92,91.3,78.7,55.81,13.86,21.51057381,
14.19,11.53,94.1,88.6,82.7,3.04,23.81542873,
21.63,12.64,95.8,82.8,48.72,17.8,22.7320098,
27.2,15.8,92.5,66.81,19.51,22.17,18.68543997,
27.81,16.43,92.3,63.91,18.9,22.57,17.88136829,
28.68,17.57,86.9,57.58,17.36,22.58,16.12633775,
28.75,17.22,87.1,56.93,19.17,22.8,15.92581961,
27.41,16.45,89.9,58.77,24.55,22.51,16.38402643,
24.24,15.75,92.9,64.96,34.31,21.76,17.99742959,
21.64,14.79,88.6,64.78,33.51,22.74,17.95677122,
22.03,14.18,86.6,61.54,29.4,23.3,17.1033234,
15.94,12.37,72.8,51.64,36.23,10.75,14.29010875,
19.15,13.8,82.8,64.25,39.17,19.05,17.74625327,
21.22,14.7,90.4,66.57,38.08,24.31,18.399522,
20.96,14.07,86.3,62.21,37.75,23.21,17.19817233,
16.33,12.33,92.4,70.4,46.91,8.61,19.34982557,
15.59,11.48,91.8,75.4,50.88,14.15,20.67242965,
12.24,9.53,89.1,72.8,53.11,12.56,19.93171763,
12.31,8.34,90.3,72.6,49.21,17.55,19.92564663,
17.47,11.1,94.5,85.2,62.65,9.39,23.18778916,
13.59,9.99,93.5,85.6,62.87,7.65,23.29345715,
13.85,8.04,93.6,82.6,47.93,5652,22.68837698,
18.34,11.14,91.4,63.15,21.6,25.63,17.63817043,
15.47,9.31,93.5,79.6,62.34,10.12,21.66792074,
19.89,12.04,94.6,71.9,40.44,22.59,19.84287848,
11.58,8.05,91.2,84,73.3,5309,22.71047203,
10.44,7.76,87,76.8,65.05,4372,20.87062049,
15.46,10.5,92.7,82.2,63.74,9.53,22.35618337,
17.34,11.52,94.5,80.4,54.51,18.62,21.99305248,
16.01,11.59,93,72.6,49.01,14.32,19.92813007,
19.42,11.56,95.7,71.3,34.93,23.04,19.74603662,
19.96,12.41,94.3,69.9,40.44,22.88,19.29093631,
21.55,13.07,94,67.05,32.97,23.58,18.59220841,
22.63,13.99,93,69.32,28.86,25.49,19.27198446,
25.46,15.93,92.4,61.45,17.83,26.75,17.20486959,
27.53,17.47,90.6,56.52,24.08,27,15.76149394,
23.91,16.43,89.3,57.28,26.17,27.23,15.95214476,
25.52,16.44,81.1,51.33,17.42,28,14.37545545,
26.93,17.59,84.8,47.07,18.97,27.61,13.169314,
29.15,18.39,84.5,49.78,20.18,27.65,13.91676841,
29.94,20.12,83.8,46.12,16.14,27.95,12.92700093,
29.94,20.48,82.8,50.53,20.31,27.5,14.1253414,
25.79,18.4,90.2,62.7,28.66,27.52,17.43389301,
27.2,19.31,89,60.93,24.42,24.49,16.98764249,
26.8,19.09,90.2,60.12,27.31,28.04,16.73092004,
23.03,17.77,85.2,53.79,28.73,27.65,14.95592993,
19.62,14,69.67,51.45,29.34,25.97,14.30004502,
18.14,12.16,76.8,46.78,21.67,27.95,13.06560273,
22.23,12.86,81.2,44.94,13.39,29.79,12.61841951,
21.69,14.26,71.7,44,19.58,20.47,12.30574177,
16,12.31,89.7,68.63,46.85,9.2,18.86412808,
18.28,12.62,88.9,68.3,44.68,15.65,18.79915042,
16.08,11.13,91.6,76.9,44.63,16.35,21.16675706,
15.67,12.43,91.6,80.2,61.93,8.75,21.83692764,
16.48,13.39,89,79,69.27,9.64,21.41232917,
17.74,12.74,90.4,64.74,36.47,23.26,17.91193379,
23.71,14.42,93.5,58.59,20.25,29.96,16.37868578,
26.26,16.86,92.1,55.86,24.55,30.15,15.57272161,
30.41,19.04,89.9,52.11,16.95,29.48,14.59818446,
31.82,21.99,69.13,46.08,22.6,22.38,12.8630917,
34.58,25.84,62,34.82,12.44,28.12,9.783531772,
23.72,19.25,80.6,52.73,23.55,26.01,14.70981326,
24.38,17.54,87.5,49.98,23.95,30.8,13.93894885,
29.42,18.91,76.7,48.58,21.59,30.51,13.56928409,
29.28,20.25,81.5,40.42,17.42,30.21,11.3201526,
30.09,20.33,77.3,45.52,14.66,28.33,12.77106515,
21.84,16.85,76.2,58.02,30.35,16.53,16.11562992,
21.04,15.78,71.4,49.59,29.14,29.74,13.78488035,
27.94,18.67,87.4,46.27,15.47,30.9,12.9745159,
27.47,20.27,79.5,47.09,15.94,30.18,13.20062687,
25.39,19.11,82.3,43.83,19.17,30.94,12.26132664,
23.37,17.44,63.95,42.18,22.14,30.83,11.77774218,
27.94,18.52,73.3,39.81,14.6,30.21,11.16957325,
32.36,20.32,73.7,42.4,18.7,30.26,11.8651874,
32.23,22.79,61.66,40.67,21.72,25.83,11.35965255,
31.62,24.15,61.78,42.55,24.48,22.19,11.8639337,
32.49,24.51,80.9,47.06,24.61,28.24,13.11951034,
31.42,23.6,81.8,56.72,30.13,28.55,15.75692,
23.77,18.69,85.8,70.8,53.08,21.54,19.38496916,
19.96,16.16,85.1,63.66,43.67,18.34,17.53340003,
22.37,17.51,89.3,59.37,31.49,25.5,16.47830074,
22.51,16.85,80.5,53.98,30.14,30.23,14.99541913,
24.45,19.25,73.2,54.29,34.65,30.02,15.03879979,
20.9,16.72,75.1,49.34,26.98,29.31,13.73416006,
25.79,17.81,72.1,43.58,23.68,31.2,12.15658059,
32.43,22.69,66.13,36.92,18.29,30.12,10.33471305,
32.97,23.77,66.64,36.88,14.79,29.22,10.34658845,
33.37,24.94,54.73,33.95,15.4,20.54,9.521282048,
35.18,26.12,54.92,30.14,13.45,24.68,8.463438776,
31.71,24.32,56.59,33.3,21.73,22.29,9.301486363,
35.39,25.27,72,38.48,15,26.95,10.7939377,
36.93,27.91,54.71,31.59,14.79,28.89,8.863152149,
37.4,28.16,60.57,33.19,15.94,27.84,9.305060555,
34.98,27.8,54.85,31.92,18.43,28.58,8.935048643,
32.9,25.94,65.7,42.07,25.08,27.1,11.72562749,
33.71,26.95,74,44.53,25.08,28.45,12.41090263,
35.66,27.68,74.9,40.19,20.24,29.79,11.23596052,
36.87,28.07,70.3,37.51,18.43,29.67,10.49906719,
35.52,26.99,73.6,36.8,14.19,30.12,10.32804915,
30.62,23.67,59.64,37.5,25.83,30.27,10.4471294,
31.89,22.79,77.3,52.92,30.26,25.9,14.70030482,
33.84,24.88,79.5,55.88,29.93,27.17,15.52575317,
33.77,25.2,75.5,45.36,21.86,26.4,12.66800895,
35.59,27.24,68.73,33.39,13.79,28.84,9.373607366,
30.89,24.77,62.2,40.41,23.01,29.74,11.27780881,
27.81,21.64,72.6,53.19,36.46,29.45,14.71747592,
27.54,21.41,83.5,55.9,35.25,26.2,15.47860215,
32.02,24.46,79.4,44.13,21.65,28.65,12.32597826,
34.18,25.75,70.8,35.55,15.33,30.01,9.970023752,
36.4,26.74,63.14,32.09,13.45,29.46,9.010787237,
33.57,25.84,67.99,38.41,22.26,28.81,10.7247334,
35.52,26.81,69.74,36.96,13.72,29.53,10.37615739,
35.32,26.18,70.4,46.99,17.69,28.52,13.15835215,
32.56,25.43,75.7,52.3,25.76,28.59,14.56982014,
31.5,25.02,76.5,43.82,16.28,29.87,12.2815034,
31.82,25.27,67.18,42.66,23.07,29.67,11.90509818,
34.11,26.18,78.3,43.93,19.64,29.14,12.2859679,
33.44,26.45,72.1,34.89,12.58,30.05,9.802093791,
32.97,26.5,66.71,35.23,18.7,27.32,9.859224025,
30.89,24.83,69.54,34.26,9.08,30.35,9.646661243,
31.09,22.32,74.7,42.03,14.87,29.94,11.79045588,
32.49,23.45,68.55,38.2,17.22,29.59,10.70022696,
34.31,24.91,59.04,38.92,17.62,29.33,10.89947757,
35.32,25.85,65.63,39.44,16.61,28.31,11.05205025,
35.99,26.55,59.58,32.98,12.71,28.26,9.265099071,
34.45,25.47,67.12,35.04,13.45,25.77,9.838880158,
33.77,25.03,71.8,43.51,21.72,28.12,12.15259393,
28.48,22.36,76.3,50.29,28.52,28.81,13.98514905,
30.49,23.81,80.8,48.35,21.12,28.67,13.5090838,
34.04,25.7,80,41.82,14.66,28.86,11.73309817,
35.52,25.95,68.19,36.65,13.05,28.73,10.29355163,
37.47,26.29,60.85,34.12,13.99,28.12,9.577535757,
35.32,27.13,52.29,33.28,15.67,27.89,9.332020556,
37.4,27.86,62.67,36.47,16.48,25.99,10.22092582,
37.14,29.04,58.41,30.23,13.52,26.24,8.48839561,
34.78,27.29,61.06,30.11,11.9,26.6,8.46321778,
32.97,25.78,67.65,41.47,25.15,27.36,11.55782044,
33.64,25.94,78.4,45.03,23,27.33,12.56663795,
31.82,25.33,74.3,50.57,29.59,22.65,14.05374039,
31.62,25.73,80.9,51.34,23.47,25.41,14.32303517,
35.05,26.02,73.4,38.5,16.01,27.59,10.79256126,
33.64,25.59,53.92,32.56,19.84,20.31,9.10592214,
33.44,24.64,64.15,34.33,16.14,25.57,9.623064976,
34.11,25.24,66.38,39.16,18.36,27.68,10.96130638,
32.09,25.55,76,43.3,23.67,26.72,12.07876852,
30.76,25.1,72.7,40.33,23.14,24.59,11.25419599,
27.88,23.53,63,50.27,38.95,21.16,13.88832675,
31.49,24.71,77.4,44.83,16.54,27.23,12.56244774,
35.52,25.4,50.07,29.47,17.28,27.31,8.255425068,
38.01,26.96,65.1,34.92,14.39,25.75,9.799498023,
33.5,25.22,68.53,44.86,23,26.25,12.51955216,
31.63,24.01,85,53.26,22.93,26.87,14.86359655,
33.84,25.85,79.5,44.72,20.11,26.82,12.50309361,
35.05,25.86,69,41.57,21.86,26.45,11.60992331,
32.36,24.47,82.4,47.01,26.77,21.99,13.08751434,
33.03,25.02,80.1,45.53,20.85,26.65,12.72348673,
32.83,24.88,71.3,40.85,21.59,26.74,11.41063172,
32.97,25.64,72.1,38.08,20.65,26.18,10.64331193,
32.23,24.49,72.3,41.81,23.6,25.69,11.66378719,
30.22,23.2,70.8,45.07,24.48,25.81,12.56607952,
29.41,21.39,76.3,51.93,27.58,22.82,14.44981187,
27.54,19.77,78.8,56.54,28.46,24.66,15.72353018,
25.05,20.54,80.3,58.74,38.95,22.42,16.22700435,
27.61,20.96,82.8,52.27,26.1,24.94,14.55784427,
29.34,21.77,73.4,48.94,26.7,24.57,13.62560296,
31.08,22.72,75.9,48.3,24.61,23.98,13.46529127,
31.42,23.57,71.1,40.74,18.43,25.23,11.40276294,
32.43,23.71,73.9,44.34,17.35,22.83,12.41880625,
31.62,22.83,68.6,38.09,11.03,17.66,10.71164759,
32.49,23.76,61.31,38.36,21.72,23.61,10.71456663,
28.21,20.82,76.7,53.16,32.22,23.44,14.74849608,
26.53,20.01,85.9,57.05,30,23.21,15.84957804,
27.34,20.5,79.7,48.45,28.39,24.85,13.47441743,
29.15,20.88,72.1,42.17,23.07,24.11,11.76800009,
29.42,19.36,76.1,51.6,21.52,21.9,14.41345529,
30.36,20.33,82.2,49.91,20.65,24.37,13.94901976,
25.39,20.27,83.3,62.85,50.25,19.69,17.23912639,
31.22,22.18,87.9,55.04,26.7,23.42,15.32333513,
29.29,21.15,75.9,49.31,23.55,15.15,13.75604634,
31.15,21.56,80.7,47.49,23.07,22.95,13.25229432,
31.69,22.98,74.6,45.95,21.18,23.48,12.83825584,
27.47,20.68,80,57.12,36.33,18.68,15.80572963,
28.95,22.37,82.5,55.25,30.27,16.68,15.34709681,
24.99,20,85,71.6,47.11,7.23,19.6777026,
25.6,20.65,91.2,63.28,41.57,15.78,17.45174482,
25.12,19.99,88.9,69.15,49.05,8.93,18.98104019,
29.09,20.51,90.8,61.97,30.21,17.31,17.21396964,
30.15,21.58,84.9,60.95,30.33,23.19,16.92961123,
24.31,19.92,89.4,71,40.63,13.48,19.59244455,
21.64,18.42,82.8,72.3,57.54,10.5,19.74058683,
21.24,17.27,91.4,75.4,52.02,11.33,20.65777545,
22.71,18.08,90,72.2,50.74,18.64,19.79706205,
25.39,17.9,90.4,72.3,43.53,12.84,19.91463148,
25.79,18.69,92.1,69.73,42.79,15.84,19.2156591,
27.61,19.33,91.2,65.08,30.41,19.88,18.07550561,
28.41,20.06,89.8,63.99,30.47,18.26,17.77215949,
28.14,20.01,88.5,58.12,24.15,20.78,16.20703403,
25.79,19.81,74.7,53.56,27.11,11.56,14.90772146,
20.43,16.79,90.8,79,48.32,4596,21.69443837,
22.63,17.65,92.4,84.4,66.2,8.49,22.91957547,
26.8,19.65,92.8,74.5,44.74,17.48,20.50487323,
24.98,19.48,91.6,73.8,44.74,13.93,20.31224926,
23.98,18.62,93,71.6,44.67,14.48,19.70753132,
24.31,18.23,90.1,71.8,42.58,13.79,19.78877014,
26.06,17.85,92.7,70.6,36.39,16.03,19.53425506,
22.72,17.27,89.8,71.2,42.26,6988,19.6273508,
18.22,14.4,90.1,73.9,57.61,8.99,20.17604587,
15.33,11.65,83.8,67.96,53.25,12.4,18.60520196,
19.56,12.02,93.6,65.36,30.42,19.48,18.15298675,
21.71,16.07,91.8,74.8,56.32,13.87,20.43822974,
25.39,16.51,94.3,75.7,40.57,18.01,20.8899431,
27.2,17.9,92.1,71.5,34.98,18.05,19.800993,
27.54,16.95,92.9,69.79,23.21,16.7,19.47273851,
22.57,15.34,92.2,81.4,54.97,8.63,22.26035413,
18.82,14.53,90.8,71.7,41.05,17.12,19.78018137,
22.37,13.51,88.8,70.4,38.02,14.84,19.45888061,
26.87,17.48,81.8,64.17,35.12,17,17.76987817,
24.6,18.73,86,63,37.01,4.52,17.42485503,
22.45,18.82,87.2,70.4,50.27,11.14,19.30935797,
19.49,16.23,87.3,70.9,58.15,9.22,19.35065033,
19.62,15.26,91.3,71.4,46.9,14.45,19.62489287,
21.84,12.96,91.9,73.3,38.69,13.2,20.25174575,
25.46,14.6,91.6,63.77,25.56,16.56,17.76639301,
28.94,16.45,81.9,57.15,20.05,16.52,15.97847376,
29.22,16.04,85.3,56.4,12.71,15.53,15.84308264,
28.35,18.07,66.73,45.45,19.91,16.3,12.70886917,
28.08,16.69,82.8,56.81,19.98,15.71,15.88409983,
23.12,15.43,86.5,63.96,40.04,11.7,17.65641315,
20.09,15.03,90,68.81,43.34,14.72,18.95554018,
22.5,13.05,90.8,66.38,30.27,14.74,18.43812492,
24.11,14.5,85.1,62.04,30.41,14.94,17.2312785,
24.85,16.17,91.2,70.6,36.73,10.73,19.53007731,
23.37,13.57,84.1,57.68,19.38,14.51,16.13343655,
20.16,12.55,89,46.61,12.92,14.04,13.09118148,
22.57,11.29,71.2,43.34,14.47,13.52,12.16084484,
20.97,11.07,81.4,46.27,15.01,10.44,12.97833138,
22.84,12.36,89.3,56.35,26.31,13.97,15.69170956,
20.63,11.21,93.7,71.2,33.85,12.08,19.73191311,
19.49,12.74,90.9,74.6,52.69,7.8,20.42995904,
17.75,13.21,92.3,70.7,45.98,7.82,19.44368465,
15.75,11.73,92.5,75.7,55.61,2643,20.69319835,
14.06,9.56,92.4,84.7,59.71,5425,23.09407603,
14.86,9.57,92.9,81.1,51.77,10.87,22.22270693,
10.84,8.94,93.1,84.2,68.89,4418,22.82682215,
14.93,9.03,94.1,85.4,56.68,8.45,23.3290297,
13.92,9.71,92.7,84,64.22,4.05,22.83887937,
11.57,8.92,92,76.4,49.95,7.53,20.95878184,
15.81,12.8,93.4,78,63.61,4041,21.21562471,
14.86,10.21,92.5,83.8,64.56,6.387,22.77969802,
13.19,11.14,93.5,87.8,70.6,2833,23.7775535,
11.52,8.96,90,78.5,60,4427,21.39978906,
10.64,7.82,91.7,80.6,65.32,6334,21.89944552,
14.66,8.74,95.6,81.3,56.08,9.37,22.21731907,
17.28,13.13,93.1,85.7,70.5,7.36,23.21036255,
15.87,12.52,94,86.4,73.2,4942,23.3607532,
14.39,8.79,95.9,80.2,55,10.32,21.9315356,
15,11.37,93.4,80,65.7,9.27,21.73129334,
11.72,8.69,95,88.2,74.7,4186,23.82519473,
15.93,12.01,92.5,75.9,58.22,9.95,20.71402488,
13.25,8.76,90.8,76.5,55.67,10.85,20.91110288,
13.58,8.37,93.1,83.3,63.35,7.56,22.66080883,
15.74,7.46,96.3,74.1,35.75,10.24,20.51076743,
11.77,5.462,89.8,64.74,40.73,11.18,17.86363731,
12.91,4819,95.3,76.8,44.77,9.14,365.8245618,
13.05,5.2,94.5,76.8,40.93,10.53,21.18854508,
10.57,5529,92.8,85.7,70.2,2016,1000.52231,
13.72,9.35,92.6,84.4,61.53,6635,22.98614162,
13.11,8.13,95.4,86.9,64.83,6.042,23.61827565,
14.79,8.25,94.2,82.2,53.44,9.17,22.50049076,
15.2,10.21,89.4,70.9,54.06,5688,19.40000313,
15.13,12.05,91.9,75.6,61.73,8.35,20.58700093,
16.6,8.55,94.5,83.6,55.86,10.03,22.84903961,
19.89,11.03,91.3,71.8,44.55,10.11,19.76403085,
15.74,12.71,92,86.4,77,1769,23.30600225,
14.53,13.15,93.9,92.2,88.9,1161,24.68886852,
14.86,12.17,94.1,91.8,82,2.598,24.68622161,
17.74,10.94,94.9,87.8,58.55,7.72,23.95660978,
16.8,8.81,95.9,86.1,55.38,9.22,23.53935044,
17.4,9.58,93.6,80.2,50.74,10.07,21.99030667,
18.08,10.46,93.1,80.4,50.61,7.84,22.04697149,
16.53,12.53,94.3,85.3,62.86,6572,23.2119775,
18.08,14.4,92.4,79.8,64.94,6.677,21.68732352,
15.81,11.15,93.9,84.7,57.64,7.77,23.12394507,
15.47,12.42,91.6,73,56.48,4408,19.94431311,
12.17,8.97,93.2,75.6,59.24,8.94,20.61892972,
14.06,7.52,95.2,77.5,52.91,10.06,21.22099314,
13.85,10.36,88.3,76.2,61.55,6944,20.75281187,
12.84,8.67,94.1,79.2,55.2,8.82,21.65540744,
14.19,7.32,92.8,82.4,58.9,8.77,22.47831337,
13.85,8.05,93,82.8,64.69,8.26,22.50600144,
12.25,10.15,93.8,88.8,80.1,2785,23.90744444,
14.86,10.56,92.7,83.4,59.44,9.11,22.74346504,
15.01,9.64,93.4,81.9,62.67,6006,22.28941353,
9.7,7.85,89.3,73.6,65.19,3643,19.99920997,
11.45,5259,95.6,86.7,72.8,4671,603.5703509,
11.63,9.15,84.6,74.2,60.05,6.958,20.22711977,
9.63,6945,88.1,77.5,66.94,5737,2021.86177,
5.672,3522,88.5,75.8,63.46,3695,734.8719596,
8.21,1585,95.4,71.5,25.79,11.62,37.42074277,
8.01,1304,90,72.2,39.93,11.6,51.22007845,
9.95,2575,92.5,78.6,48.82,11.05,213.9963692,
10.22,1987,94.8,78.1,37.43,11.47,76.08264748,
11.23,2132,92.3,74.6,38.37,11.7,120.0684995,
11.5,2101,93.7,75.7,35.21,11.9,93.0487735,
12.04,2668,94,72.2,32.65,11.49,132.7783125,
11.43,4248,91.6,77.5,55.81,10.73,653.8846594,
11.11,7.38,93.3,76.5,57.17,5.842,20.89138794,
10.1,5.16,95.4,85.5,67.81,4.786,23.19471258,
12.12,10.18,93.2,76.8,56.89,5473,20.97701529,
13.87,10.01,93.2,82.2,64.16,5859,22.35029995,
15.53,9.98,88.4,67.2,31.7,12.89,18.64890879,
16,6805,87.9,57.72,19.25,13.4,607.0156907,
15,4726,91.4,62.62,23.9,13.52,349.5865187,
15.07,5.992,91.6,65.31,32.38,10.99,18.11650291,
19.22,9.3,93.7,73.7,44.01,12.36,20.29384733,
21.64,10.66,94.6,73.7,36.81,13.3,20.38641723,
16.34,7.7,95.3,66.43,20.13,13.41,18.57168606,
10.89,6.18,85.7,56.28,32.51,13.52,15.61044669,
8.28,4985,84.9,55.66,29.23,12.51,779.6934389,
10.35,3.01,83.4,55.49,27.06,14.25,15.44478865,
16.54,4919,88.6,63.47,29.75,14.11,595.3514779,
15.93,6194,93.3,72.8,43.88,14.22,682.5877922,
11.04,6841,95.8,82.6,66.06,6641,709.0155463,
16.26,9.6,94.2,76.2,50.54,13.05,20.89614291,
17.47,7.44,94.4,70.1,31.49,14.5,19.45617153,
8.22,5.54,93.3,89.9,81.6,2138,24.18117222,
12.04,7.95,93.8,84.1,61.12,7.05,22.91023894,
14.52,6999,96.8,74.2,41.06,15.12,358.814979,
14.53,7.11,94.4,77.6,45.51,13.47,21.34748232,
15.6,9.26,90.6,73.7,37.49,12.12,20.37769245,
16.01,8.84,94.8,77.8,41.06,9.49,21.46269137,
13.58,8.84,94.4,81.5,59.24,12.64,22.22803477,
12.91,6.868,95.3,82.8,54.86,8.34,22.64451793,
10.3,5444,94.6,76.4,46.73,10.3,506.526118,
12.57,5434,92.5,69.75,43.29,15.08,644.1414464,
12.04,5.696,94.7,66.13,27.73,16.36,18.39826457,
11.92,7.67,93.6,89.2,75.8,2136,24.07897438,
13.92,9.07,90.6,76.2,48.33,10.2,20.92526973,
11.24,7.65,92.4,75.9,58.57,11.12,20.70942562,
14.66,8.37,94,71.3,41.53,12.69,19.66371675,
16.55,11.24,88.7,69.15,48.48,12.46,18.98760144,
18.36,11.4,92.8,69.06,38.03,15.73,19.08821985,
15.4,11.59,78.6,68.08,56.21,5849,18.60372107,
14.59,10.41,91.9,79.6,50.76,5145,21.82555503,
12.85,8.9,92.2,80.5,65.79,7.73,21.86589171,
12.57,9.27,89.3,74.1,58.84,8.67,20.21500215,
17.27,9.56,92.9,77.7,48.92,16.66,21.32922954,
19.49,10.79,93.2,71.6,30.69,16.86,19.88264929,
20.3,11.42,92.8,71.9,34.72,17.01,19.91492962,
21.1,12.41,94.8,77.6,43.94,18.18,21.36866988,
25.32,13.45,92.6,67.38,29.13,19.48,18.72944345,
23.77,14.24,90.3,68.52,28.12,19.36,19.05862818,
19.49,13.45,91.2,68.91,26.58,18.81,19.18586867,
17.94,10.98,92.4,70.3,44.21,15.79,19.35523867,
19.56,12.5,88.8,71,43.88,16.96,19.55216891,
21.16,12.61,90.3,69.01,33.84,19.42,19.12521493,
